"mapGridName","numBoundaryPoints","latitude","longitude"
"BCGS 1:20 000","20","48.7","-116.2"
"BCGS 1:20 000","20","48.7","-116.0"
"BCGS 1:20 000","20","48.8","-117.8"
"BCGS 1:20 000","20","48.8","-117.6"
"BCGS 1:20 000","20","48.8","-117.4"
"BCGS 1:20 000","20","48.8","-117.2"
"BCGS 1:20 000","20","48.8","-117.0"
"BCGS 1:20 000","20","48.8","-116.8"
"BCGS 1:20 000","20","48.8","-116.6"
"BCGS 1:20 000","20","48.8","-116.4"
"BCGS 1:20 000","20","48.8","-116.2"
"BCGS 1:20 000","20","48.8","-116.0"
"BCGS 1:20 000","20","48.9","-117.8"
"BCGS 1:20 000","20","48.9","-117.6"
"BCGS 1:20 000","20","48.9","-117.4"
"BCGS 1:20 000","20","48.9","-117.2"
"BCGS 1:20 000","20","48.9","-117.0"
"BCGS 1:20 000","20","48.9","-116.8"
"BCGS 1:20 000","20","48.9","-116.6"
"BCGS 1:20 000","20","48.9","-116.4"
"BCGS 1:20 000","20","48.9","-116.2"
"BCGS 1:20 000","20","48.9","-116.0"
"BCGS 1:20 000","20","48.0","-121.8"
"BCGS 1:20 000","20","48.0","-121.6"
"BCGS 1:20 000","20","48.0","-121.4"
"BCGS 1:20 000","20","48.0","-121.2"
"BCGS 1:20 000","20","48.0","-121.0"
"BCGS 1:20 000","20","48.0","-120.8"
"BCGS 1:20 000","20","48.0","-120.6"
"BCGS 1:20 000","20","48.0","-120.4"
"BCGS 1:20 000","20","48.0","-120.2"
"BCGS 1:20 000","20","48.0","-120.0"
"BCGS 1:20 000","20","48.1","-121.8"
"BCGS 1:20 000","20","48.1","-121.6"
"BCGS 1:20 000","20","48.1","-121.4"
"BCGS 1:20 000","20","48.1","-121.2"
"BCGS 1:20 000","20","48.1","-121.0"
"BCGS 1:20 000","20","48.1","-120.8"
"BCGS 1:20 000","20","48.1","-120.6"
"BCGS 1:20 000","20","48.1","-120.4"
"BCGS 1:20 000","20","48.1","-120.2"
"BCGS 1:20 000","20","48.1","-120.0"
"BCGS 1:20 000","20","48.2","-121.8"
"BCGS 1:20 000","20","48.2","-121.6"
"BCGS 1:20 000","20","48.2","-121.4"
"BCGS 1:20 000","20","48.2","-121.2"
"BCGS 1:20 000","20","48.2","-121.0"
"BCGS 1:20 000","20","48.2","-120.8"
"BCGS 1:20 000","20","48.2","-120.6"
"BCGS 1:20 000","20","48.2","-120.4"
"BCGS 1:20 000","20","48.2","-120.2"
"BCGS 1:20 000","20","48.2","-120.0"
"BCGS 1:20 000","20","48.3","-121.8"
"BCGS 1:20 000","20","48.3","-121.6"
"BCGS 1:20 000","20","48.3","-121.4"
"BCGS 1:20 000","20","48.3","-121.2"
"BCGS 1:20 000","20","48.3","-121.0"
"BCGS 1:20 000","20","48.3","-120.8"
"BCGS 1:20 000","20","48.3","-120.6"
"BCGS 1:20 000","20","48.3","-120.4"
"BCGS 1:20 000","20","48.3","-120.2"
"BCGS 1:20 000","20","48.3","-120.0"
"BCGS 1:20 000","20","48.4","-121.8"
"BCGS 1:20 000","20","48.4","-121.6"
"BCGS 1:20 000","20","48.4","-121.4"
"BCGS 1:20 000","20","48.4","-121.2"
"BCGS 1:20 000","20","48.4","-121.0"
"BCGS 1:20 000","20","48.4","-120.8"
"BCGS 1:20 000","20","48.4","-120.6"
"BCGS 1:20 000","20","48.4","-120.4"
"BCGS 1:20 000","20","48.4","-120.2"
"BCGS 1:20 000","20","48.4","-120.0"
"BCGS 1:20 000","20","48.5","-121.8"
"BCGS 1:20 000","20","48.5","-121.6"
"BCGS 1:20 000","20","48.5","-121.4"
"BCGS 1:20 000","20","48.5","-121.2"
"BCGS 1:20 000","20","48.5","-121.0"
"BCGS 1:20 000","20","48.5","-120.8"
"BCGS 1:20 000","20","48.5","-120.6"
"BCGS 1:20 000","20","48.5","-120.4"
"BCGS 1:20 000","20","48.5","-120.2"
"BCGS 1:20 000","20","48.5","-120.0"
"BCGS 1:20 000","20","48.6","-121.8"
"BCGS 1:20 000","20","48.6","-121.6"
"BCGS 1:20 000","20","48.6","-121.4"
"BCGS 1:20 000","20","48.6","-121.2"
"BCGS 1:20 000","20","48.6","-121.0"
"BCGS 1:20 000","20","48.6","-120.8"
"BCGS 1:20 000","20","48.6","-120.6"
"BCGS 1:20 000","20","48.6","-120.4"
"BCGS 1:20 000","20","48.6","-120.2"
"BCGS 1:20 000","20","48.6","-120.0"
"BCGS 1:20 000","20","48.7","-121.8"
"BCGS 1:20 000","20","48.7","-121.6"
"BCGS 1:20 000","20","48.7","-121.4"
"BCGS 1:20 000","20","48.7","-121.2"
"BCGS 1:20 000","20","48.7","-121.0"
"BCGS 1:20 000","20","48.7","-120.8"
"BCGS 1:20 000","20","48.7","-120.6"
"BCGS 1:20 000","20","48.7","-120.4"
"BCGS 1:20 000","20","48.7","-120.2"
"BCGS 1:20 000","20","48.7","-120.0"
"BCGS 1:20 000","20","48.8","-121.8"
"BCGS 1:20 000","20","48.8","-121.6"
"BCGS 1:20 000","20","48.8","-121.4"
"BCGS 1:20 000","20","48.8","-121.2"
"BCGS 1:20 000","20","48.8","-121.0"
"BCGS 1:20 000","20","48.8","-120.8"
"BCGS 1:20 000","20","48.8","-120.6"
"BCGS 1:20 000","20","48.8","-120.4"
"BCGS 1:20 000","20","48.8","-120.2"
"BCGS 1:20 000","20","48.8","-120.0"
"BCGS 1:20 000","20","48.9","-121.8"
"BCGS 1:20 000","20","48.9","-121.6"
"BCGS 1:20 000","20","48.9","-121.4"
"BCGS 1:20 000","20","48.9","-121.2"
"BCGS 1:20 000","20","48.9","-121.0"
"BCGS 1:20 000","20","48.9","-120.8"
"BCGS 1:20 000","20","48.9","-120.6"
"BCGS 1:20 000","20","48.9","-120.4"
"BCGS 1:20 000","20","48.9","-120.2"
"BCGS 1:20 000","20","48.9","-120.0"
"BCGS 1:20 000","20","48.0","-125.8"
"BCGS 1:20 000","20","48.0","-125.6"
"BCGS 1:20 000","20","48.0","-125.4"
"BCGS 1:20 000","20","48.0","-125.2"
"BCGS 1:20 000","20","48.0","-125.0"
"BCGS 1:20 000","20","48.0","-124.8"
"BCGS 1:20 000","20","48.0","-124.6"
"BCGS 1:20 000","20","48.0","-124.4"
"BCGS 1:20 000","20","48.0","-124.2"
"BCGS 1:20 000","20","48.0","-124.0"
"BCGS 1:20 000","20","48.1","-125.8"
"BCGS 1:20 000","20","48.1","-125.6"
"BCGS 1:20 000","20","48.1","-125.4"
"BCGS 1:20 000","20","48.1","-125.2"
"BCGS 1:20 000","20","48.1","-125.0"
"BCGS 1:20 000","20","48.1","-124.8"
"BCGS 1:20 000","20","48.1","-124.6"
"BCGS 1:20 000","20","48.1","-124.4"
"BCGS 1:20 000","20","48.1","-124.2"
"BCGS 1:20 000","20","48.1","-124.0"
"BCGS 1:20 000","20","48.2","-125.8"
"BCGS 1:20 000","20","48.2","-125.6"
"BCGS 1:20 000","20","48.2","-125.4"
"BCGS 1:20 000","20","48.2","-125.2"
"BCGS 1:20 000","20","48.2","-125.0"
"BCGS 1:20 000","20","48.2","-124.8"
"BCGS 1:20 000","20","48.2","-124.6"
"BCGS 1:20 000","20","48.2","-124.4"
"BCGS 1:20 000","20","48.2","-124.2"
"BCGS 1:20 000","20","48.2","-124.0"
"BCGS 1:20 000","20","48.3","-125.8"
"BCGS 1:20 000","20","48.3","-125.6"
"BCGS 1:20 000","20","48.3","-125.4"
"BCGS 1:20 000","20","48.3","-125.2"
"BCGS 1:20 000","20","48.3","-125.0"
"BCGS 1:20 000","20","48.3","-124.8"
"BCGS 1:20 000","20","48.3","-124.6"
"BCGS 1:20 000","20","48.3","-124.4"
"BCGS 1:20 000","20","48.3","-124.2"
"BCGS 1:20 000","20","48.3","-124.0"
"BCGS 1:20 000","20","48.4","-125.8"
"BCGS 1:20 000","20","48.4","-125.6"
"BCGS 1:20 000","20","48.4","-125.4"
"BCGS 1:20 000","20","48.4","-125.2"
"BCGS 1:20 000","20","48.4","-125.0"
"BCGS 1:20 000","20","48.4","-124.8"
"BCGS 1:20 000","20","48.4","-124.6"
"BCGS 1:20 000","20","48.4","-124.4"
"BCGS 1:20 000","20","48.4","-124.2"
"BCGS 1:20 000","20","48.4","-124.0"
"BCGS 1:20 000","20","48.5","-125.8"
"BCGS 1:20 000","20","48.5","-125.6"
"BCGS 1:20 000","20","48.5","-125.4"
"BCGS 1:20 000","20","48.5","-125.2"
"BCGS 1:20 000","20","48.5","-125.0"
"BCGS 1:20 000","20","48.5","-124.8"
"BCGS 1:20 000","20","48.5","-124.6"
"BCGS 1:20 000","20","48.5","-124.4"
"BCGS 1:20 000","20","48.5","-124.2"
"BCGS 1:20 000","20","48.5","-124.0"
"BCGS 1:20 000","20","48.6","-125.8"
"BCGS 1:20 000","20","48.6","-125.6"
"BCGS 1:20 000","20","48.6","-125.4"
"BCGS 1:20 000","20","48.6","-125.2"
"BCGS 1:20 000","20","48.6","-125.0"
"BCGS 1:20 000","20","48.6","-124.8"
"BCGS 1:20 000","20","48.6","-124.6"
"BCGS 1:20 000","20","48.6","-124.4"
"BCGS 1:20 000","20","48.6","-124.2"
"BCGS 1:20 000","20","48.6","-124.0"
"BCGS 1:20 000","20","48.7","-125.8"
"BCGS 1:20 000","20","48.7","-125.6"
"BCGS 1:20 000","20","48.7","-125.4"
"BCGS 1:20 000","20","48.7","-125.2"
"BCGS 1:20 000","20","48.7","-125.0"
"BCGS 1:20 000","20","48.7","-124.8"
"BCGS 1:20 000","20","48.7","-124.6"
"BCGS 1:20 000","20","48.7","-124.4"
"BCGS 1:20 000","20","48.7","-124.2"
"BCGS 1:20 000","20","48.7","-124.0"
"BCGS 1:20 000","20","48.8","-125.8"
"BCGS 1:20 000","20","48.8","-125.6"
"BCGS 1:20 000","20","48.8","-125.4"
"BCGS 1:20 000","20","48.8","-125.2"
"BCGS 1:20 000","20","48.8","-125.0"
"BCGS 1:20 000","20","48.8","-124.8"
"BCGS 1:20 000","20","48.8","-124.6"
"BCGS 1:20 000","20","48.8","-124.4"
"BCGS 1:20 000","20","48.8","-124.2"
"BCGS 1:20 000","20","48.8","-124.0"
"BCGS 1:20 000","20","48.9","-125.8"
"BCGS 1:20 000","20","48.9","-125.6"
"BCGS 1:20 000","20","48.9","-125.4"
"BCGS 1:20 000","20","48.9","-125.2"
"BCGS 1:20 000","20","48.9","-125.0"
"BCGS 1:20 000","20","48.9","-124.8"
"BCGS 1:20 000","20","48.9","-124.6"
"BCGS 1:20 000","20","48.9","-124.4"
"BCGS 1:20 000","20","48.9","-124.2"
"BCGS 1:20 000","20","48.9","-124.0"
"BCGS 1:20 000","20","50.0","-125.8"
"BCGS 1:20 000","20","50.0","-125.6"
"BCGS 1:20 000","20","50.0","-125.4"
"BCGS 1:20 000","20","50.0","-125.2"
"BCGS 1:20 000","20","50.0","-125.0"
"BCGS 1:20 000","20","50.0","-124.8"
"BCGS 1:20 000","20","50.0","-124.6"
"BCGS 1:20 000","20","50.0","-124.4"
"BCGS 1:20 000","20","50.0","-124.2"
"BCGS 1:20 000","20","50.0","-124.0"
"BCGS 1:20 000","20","50.1","-125.8"
"BCGS 1:20 000","20","50.1","-125.6"
"BCGS 1:20 000","20","50.1","-125.4"
"BCGS 1:20 000","20","50.1","-125.2"
"BCGS 1:20 000","20","50.1","-125.0"
"BCGS 1:20 000","20","50.1","-124.8"
"BCGS 1:20 000","20","50.1","-124.6"
"BCGS 1:20 000","20","50.1","-124.4"
"BCGS 1:20 000","20","50.1","-124.2"
"BCGS 1:20 000","20","50.1","-124.0"
"BCGS 1:20 000","20","50.2","-125.8"
"BCGS 1:20 000","20","50.2","-125.6"
"BCGS 1:20 000","20","50.2","-125.4"
"BCGS 1:20 000","20","50.2","-125.2"
"BCGS 1:20 000","20","50.2","-125.0"
"BCGS 1:20 000","20","50.2","-124.8"
"BCGS 1:20 000","20","50.2","-124.6"
"BCGS 1:20 000","20","50.2","-124.4"
"BCGS 1:20 000","20","50.2","-124.2"
"BCGS 1:20 000","20","50.2","-124.0"
"BCGS 1:20 000","20","50.3","-125.8"
"BCGS 1:20 000","20","50.3","-125.6"
"BCGS 1:20 000","20","50.3","-125.4"
"BCGS 1:20 000","20","50.3","-125.2"
"BCGS 1:20 000","20","50.3","-125.0"
"BCGS 1:20 000","20","50.3","-124.8"
"BCGS 1:20 000","20","50.3","-124.6"
"BCGS 1:20 000","20","50.3","-124.4"
"BCGS 1:20 000","20","50.3","-124.2"
"BCGS 1:20 000","20","50.3","-124.0"
"BCGS 1:20 000","20","50.4","-125.8"
"BCGS 1:20 000","20","50.4","-125.6"
"BCGS 1:20 000","20","50.4","-125.4"
"BCGS 1:20 000","20","50.4","-125.2"
"BCGS 1:20 000","20","50.4","-125.0"
"BCGS 1:20 000","20","50.4","-124.8"
"BCGS 1:20 000","20","50.4","-124.6"
"BCGS 1:20 000","20","50.4","-124.4"
"BCGS 1:20 000","20","50.4","-124.2"
"BCGS 1:20 000","20","50.4","-124.0"
"BCGS 1:20 000","20","50.5","-125.8"
"BCGS 1:20 000","20","50.5","-125.6"
"BCGS 1:20 000","20","50.5","-125.4"
"BCGS 1:20 000","20","50.5","-125.2"
"BCGS 1:20 000","20","50.5","-125.0"
"BCGS 1:20 000","20","50.5","-124.8"
"BCGS 1:20 000","20","50.5","-124.6"
"BCGS 1:20 000","20","50.5","-124.4"
"BCGS 1:20 000","20","50.5","-124.2"
"BCGS 1:20 000","20","50.5","-124.0"
"BCGS 1:20 000","20","50.6","-125.8"
"BCGS 1:20 000","20","50.6","-125.6"
"BCGS 1:20 000","20","50.6","-125.4"
"BCGS 1:20 000","20","50.6","-125.2"
"BCGS 1:20 000","20","50.6","-125.0"
"BCGS 1:20 000","20","50.6","-124.8"
"BCGS 1:20 000","20","50.6","-124.6"
"BCGS 1:20 000","20","50.6","-124.4"
"BCGS 1:20 000","20","50.6","-124.2"
"BCGS 1:20 000","20","50.6","-124.0"
"BCGS 1:20 000","20","50.7","-125.8"
"BCGS 1:20 000","20","50.7","-125.6"
"BCGS 1:20 000","20","50.7","-125.4"
"BCGS 1:20 000","20","50.7","-125.2"
"BCGS 1:20 000","20","50.7","-125.0"
"BCGS 1:20 000","20","50.7","-124.8"
"BCGS 1:20 000","20","50.7","-124.6"
"BCGS 1:20 000","20","50.7","-124.4"
"BCGS 1:20 000","20","50.7","-124.2"
"BCGS 1:20 000","20","50.7","-124.0"
"BCGS 1:20 000","20","50.8","-125.8"
"BCGS 1:20 000","20","50.8","-125.6"
"BCGS 1:20 000","20","50.8","-125.4"
"BCGS 1:20 000","20","50.8","-125.2"
"BCGS 1:20 000","20","50.8","-125.0"
"BCGS 1:20 000","20","50.8","-124.8"
"BCGS 1:20 000","20","50.8","-124.6"
"BCGS 1:20 000","20","50.8","-124.4"
"BCGS 1:20 000","20","50.8","-124.2"
"BCGS 1:20 000","20","50.8","-124.0"
"BCGS 1:20 000","20","50.9","-125.8"
"BCGS 1:20 000","20","50.9","-125.6"
"BCGS 1:20 000","20","50.9","-125.4"
"BCGS 1:20 000","20","50.9","-125.2"
"BCGS 1:20 000","20","50.9","-125.0"
"BCGS 1:20 000","20","50.9","-124.8"
"BCGS 1:20 000","20","50.9","-124.6"
"BCGS 1:20 000","20","50.9","-124.4"
"BCGS 1:20 000","20","50.9","-124.2"
"BCGS 1:20 000","20","50.9","-124.0"
"BCGS 1:20 000","20","50.0","-121.8"
"BCGS 1:20 000","20","50.0","-121.6"
"BCGS 1:20 000","20","50.0","-121.4"
"BCGS 1:20 000","20","50.0","-121.2"
"BCGS 1:20 000","20","50.0","-121.0"
"BCGS 1:20 000","20","50.0","-120.8"
"BCGS 1:20 000","20","50.0","-120.6"
"BCGS 1:20 000","20","50.0","-120.4"
"BCGS 1:20 000","20","50.0","-120.2"
"BCGS 1:20 000","20","50.0","-120.0"
"BCGS 1:20 000","20","50.1","-121.8"
"BCGS 1:20 000","20","50.1","-121.6"
"BCGS 1:20 000","20","50.1","-121.4"
"BCGS 1:20 000","20","50.1","-121.2"
"BCGS 1:20 000","20","50.1","-121.0"
"BCGS 1:20 000","20","50.1","-120.8"
"BCGS 1:20 000","20","50.1","-120.6"
"BCGS 1:20 000","20","50.1","-120.4"
"BCGS 1:20 000","20","50.1","-120.2"
"BCGS 1:20 000","20","50.1","-120.0"
"BCGS 1:20 000","20","50.2","-121.8"
"BCGS 1:20 000","20","50.2","-121.6"
"BCGS 1:20 000","20","50.2","-121.4"
"BCGS 1:20 000","20","50.2","-121.2"
"BCGS 1:20 000","20","50.2","-121.0"
"BCGS 1:20 000","20","50.2","-120.8"
"BCGS 1:20 000","20","50.2","-120.6"
"BCGS 1:20 000","20","50.2","-120.4"
"BCGS 1:20 000","20","50.2","-120.2"
"BCGS 1:20 000","20","50.2","-120.0"
"BCGS 1:20 000","20","50.3","-121.8"
"BCGS 1:20 000","20","50.3","-121.6"
"BCGS 1:20 000","20","50.3","-121.4"
"BCGS 1:20 000","20","50.3","-121.2"
"BCGS 1:20 000","20","50.3","-121.0"
"BCGS 1:20 000","20","50.3","-120.8"
"BCGS 1:20 000","20","50.3","-120.6"
"BCGS 1:20 000","20","50.3","-120.4"
"BCGS 1:20 000","20","50.3","-120.2"
"BCGS 1:20 000","20","50.3","-120.0"
"BCGS 1:20 000","20","50.4","-121.8"
"BCGS 1:20 000","20","50.4","-121.6"
"BCGS 1:20 000","20","50.4","-121.4"
"BCGS 1:20 000","20","50.4","-121.2"
"BCGS 1:20 000","20","50.4","-121.0"
"BCGS 1:20 000","20","50.4","-120.8"
"BCGS 1:20 000","20","50.4","-120.6"
"BCGS 1:20 000","20","50.4","-120.4"
"BCGS 1:20 000","20","50.4","-120.2"
"BCGS 1:20 000","20","50.4","-120.0"
"BCGS 1:20 000","20","50.5","-121.8"
"BCGS 1:20 000","20","50.5","-121.6"
"BCGS 1:20 000","20","50.5","-121.4"
"BCGS 1:20 000","20","50.5","-121.2"
"BCGS 1:20 000","20","50.5","-121.0"
"BCGS 1:20 000","20","50.5","-120.8"
"BCGS 1:20 000","20","50.5","-120.6"
"BCGS 1:20 000","20","50.5","-120.4"
"BCGS 1:20 000","20","50.5","-120.2"
"BCGS 1:20 000","20","50.5","-120.0"
"BCGS 1:20 000","20","50.6","-121.8"
"BCGS 1:20 000","20","50.6","-121.6"
"BCGS 1:20 000","20","50.6","-121.4"
"BCGS 1:20 000","20","50.6","-121.2"
"BCGS 1:20 000","20","50.6","-121.0"
"BCGS 1:20 000","20","50.6","-120.8"
"BCGS 1:20 000","20","50.6","-120.6"
"BCGS 1:20 000","20","50.6","-120.4"
"BCGS 1:20 000","20","50.6","-120.2"
"BCGS 1:20 000","20","50.6","-120.0"
"BCGS 1:20 000","20","50.7","-121.8"
"BCGS 1:20 000","20","50.7","-121.6"
"BCGS 1:20 000","20","50.7","-121.4"
"BCGS 1:20 000","20","50.7","-121.2"
"BCGS 1:20 000","20","50.7","-121.0"
"BCGS 1:20 000","20","50.7","-120.8"
"BCGS 1:20 000","20","50.7","-120.6"
"BCGS 1:20 000","20","50.7","-120.4"
"BCGS 1:20 000","20","50.7","-120.2"
"BCGS 1:20 000","20","50.7","-120.0"
"BCGS 1:20 000","20","50.8","-121.8"
