"mapGridName","numBoundaryPoints","mapTileId"
"NTS 1:125 000","20","93F/N.E."
"NTS 1:125 000","20","93F/N.W."
"NTS 1:125 000","20","93G/S.E."
"NTS 1:125 000","20","93G/S.W."
"NTS 1:125 000","20","93G/N.E."
"NTS 1:125 000","20","93G/N.W."
"NTS 1:125 000","20","93H/S.E."
"NTS 1:125 000","20","93H/S.W."
"NTS 1:125 000","20","93H/N.E."
"NTS 1:125 000","20","93H/N.W."
"NTS 1:125 000","20","93I/S.E."
"NTS 1:125 000","20","93I/S.W."
"NTS 1:125 000","20","93I/N.E."
"NTS 1:125 000","20","93I/N.W."
"NTS 1:125 000","20","93J/S.E."
"NTS 1:125 000","20","93J/S.W."
"NTS 1:125 000","20","93J/N.E."
"NTS 1:125 000","20","93J/N.W."
"NTS 1:125 000","20","93K/S.E."
"NTS 1:125 000","20","93K/S.W."
"NTS 1:125 000","20","93K/N.E."
"NTS 1:125 000","20","93K/N.W."
"NTS 1:125 000","20","93L/S.E."
"NTS 1:125 000","20","93L/S.W."
"NTS 1:125 000","20","93L/N.E."
"NTS 1:125 000","20","93L/N.W."
"NTS 1:125 000","20","93M/S.E."
"NTS 1:125 000","20","93M/S.W."
"NTS 1:125 000","20","93M/N.E."
"NTS 1:125 000","20","93M/N.W."
"NTS 1:125 000","20","93N/S.E."
"NTS 1:125 000","20","93N/S.W."
"NTS 1:125 000","20","93N/N.E."
"NTS 1:125 000","20","93N/N.W."
"NTS 1:125 000","20","93O/S.E."
"NTS 1:125 000","20","93O/S.W."
"NTS 1:125 000","20","93O/N.E."
"NTS 1:125 000","20","93O/N.W."
"NTS 1:125 000","20","93P/S.E."
"NTS 1:125 000","20","93P/S.W."
"NTS 1:125 000","20","93P/N.E."
"NTS 1:125 000","20","93P/N.W."
"NTS 1:125 000","20","94A/S.E."
"NTS 1:125 000","20","94A/S.W."
"NTS 1:125 000","20","94A/N.E."
"NTS 1:125 000","20","94A/N.W."
"NTS 1:125 000","20","94B/S.E."
"NTS 1:125 000","20","94B/S.W."
"NTS 1:125 000","20","94B/N.E."
"NTS 1:125 000","20","94B/N.W."
"NTS 1:125 000","20","94C/S.E."
"NTS 1:125 000","20","94C/S.W."
"NTS 1:125 000","20","94C/N.E."
"NTS 1:125 000","20","94C/N.W."
"NTS 1:125 000","20","94D/S.E."
"NTS 1:125 000","20","94D/S.W."
"NTS 1:125 000","20","94D/N.E."
"NTS 1:125 000","20","94D/N.W."
"NTS 1:125 000","20","94E/S.E."
"NTS 1:125 000","20","94E/S.W."
"NTS 1:125 000","20","94E/N.E."
"NTS 1:125 000","20","94E/N.W."
"NTS 1:125 000","20","94F/S.E."
"NTS 1:125 000","20","94F/S.W."
"NTS 1:125 000","20","94F/N.E."
"NTS 1:125 000","20","94F/N.W."
"NTS 1:125 000","20","94G/S.E."
"NTS 1:125 000","20","94G/S.W."
"NTS 1:125 000","20","94G/N.E."
"NTS 1:125 000","20","94G/N.W."
"NTS 1:125 000","20","94H/S.E."
"NTS 1:125 000","20","94H/S.W."
"NTS 1:125 000","20","94H/N.E."
"NTS 1:125 000","20","94H/N.W."
"NTS 1:125 000","20","94I/S.E."
"NTS 1:125 000","20","94I/S.W."
"NTS 1:125 000","20","94I/N.E."
"NTS 1:125 000","20","94I/N.W."
"NTS 1:125 000","20","94J/S.E."
"NTS 1:125 000","20","94J/S.W."
"NTS 1:125 000","20","94J/N.E."
"NTS 1:125 000","20","94J/N.W."
"NTS 1:125 000","20","94K/S.E."
"NTS 1:125 000","20","94K/S.W."
"NTS 1:125 000","20","94K/N.E."
"NTS 1:125 000","20","94K/N.W."
"NTS 1:125 000","20","94L/S.E."
"NTS 1:125 000","20","94L/S.W."
"NTS 1:125 000","20","94L/N.E."
"NTS 1:125 000","20","94L/N.W."
"NTS 1:125 000","20","94M/S.E."
"NTS 1:125 000","20","94M/S.W."
"NTS 1:125 000","20","94M/N.E."
"NTS 1:125 000","20","94M/N.W."
"NTS 1:125 000","20","94N/S.E."
"NTS 1:125 000","20","94N/S.W."
"NTS 1:125 000","20","94N/N.E."
"NTS 1:125 000","20","94N/N.W."
"NTS 1:125 000","20","94O/S.E."
"NTS 1:125 000","20","94O/S.W."
"NTS 1:125 000","20","94O/N.E."
"NTS 1:125 000","20","94O/N.W."
"NTS 1:125 000","20","94P/S.E."
"NTS 1:125 000","20","94P/S.W."
"NTS 1:125 000","20","94P/N.E."
"NTS 1:125 000","20","94P/N.W."
"NTS 1:125 000","20","102A/S.E."
"NTS 1:125 000","20","102A/S.W."
"NTS 1:125 000","20","102A/N.E."
"NTS 1:125 000","20","102A/N.W."
"NTS 1:125 000","20","102B/S.E."
"NTS 1:125 000","20","102B/S.W."
"NTS 1:125 000","20","102B/N.E."
"NTS 1:125 000","20","102B/N.W."
"NTS 1:125 000","20","102C/S.E."
"NTS 1:125 000","20","102C/S.W."
"NTS 1:125 000","20","102C/N.E."
"NTS 1:125 000","20","102C/N.W."
"NTS 1:125 000","20","102D/S.E."
"NTS 1:125 000","20","102D/S.W."
"NTS 1:125 000","20","102D/N.E."
"NTS 1:125 000","20","102D/N.W."
"NTS 1:125 000","20","102E/S.E."
"NTS 1:125 000","20","102E/S.W."
"NTS 1:125 000","20","102E/N.E."
"NTS 1:125 000","20","102E/N.W."
"NTS 1:125 000","20","102F/S.E."
"NTS 1:125 000","20","102F/S.W."
"NTS 1:125 000","20","102F/N.E."
"NTS 1:125 000","20","102F/N.W."
"NTS 1:125 000","20","102G/S.E."
"NTS 1:125 000","20","102G/S.W."
"NTS 1:125 000","20","102G/N.E."
"NTS 1:125 000","20","102G/N.W."
"NTS 1:125 000","20","102H/S.E."
"NTS 1:125 000","20","102H/S.W."
"NTS 1:125 000","20","102H/N.E."
"NTS 1:125 000","20","102H/N.W."
"NTS 1:125 000","20","102I/S.E."
"NTS 1:125 000","20","102I/S.W."
"NTS 1:125 000","20","102I/N.E."
"NTS 1:125 000","20","102I/N.W."
"NTS 1:125 000","20","102J/S.E."
"NTS 1:125 000","20","102J/S.W."
"NTS 1:125 000","20","102J/N.E."
"NTS 1:125 000","20","102J/N.W."
"NTS 1:125 000","20","102K/S.E."
"NTS 1:125 000","20","102K/S.W."
"NTS 1:125 000","20","102K/N.E."
"NTS 1:125 000","20","102K/N.W."
"NTS 1:125 000","20","102L/S.E."
"NTS 1:125 000","20","102L/S.W."
"NTS 1:125 000","20","102L/N.E."
"NTS 1:125 000","20","102L/N.W."
"NTS 1:125 000","20","102M/S.E."
"NTS 1:125 000","20","102M/S.W."
"NTS 1:125 000","20","102M/N.E."
"NTS 1:125 000","20","102M/N.W."
"NTS 1:125 000","20","102N/S.E."
"NTS 1:125 000","20","102N/S.W."
"NTS 1:125 000","20","102N/N.E."
"NTS 1:125 000","20","102N/N.W."
"NTS 1:125 000","20","102O/S.E."
"NTS 1:125 000","20","102O/S.W."
"NTS 1:125 000","20","102O/N.E."
"NTS 1:125 000","20","102O/N.W."
"NTS 1:125 000","20","102P/S.E."
"NTS 1:125 000","20","102P/S.W."
"NTS 1:125 000","20","102P/N.E."
"NTS 1:125 000","20","102P/N.W."
"NTS 1:125 000","20","103A/S.E."
"NTS 1:125 000","20","103A/S.W."
"NTS 1:125 000","20","103A/N.E."
"NTS 1:125 000","20","103A/N.W."
"NTS 1:125 000","20","103B/S.E."
"NTS 1:125 000","20","103B/S.W."
"NTS 1:125 000","20","103B/N.E."
"NTS 1:125 000","20","103B/N.W."
"NTS 1:125 000","20","103C/S.E."
"NTS 1:125 000","20","103C/S.W."
"NTS 1:125 000","20","103C/N.E."
"NTS 1:125 000","20","103C/N.W."
"NTS 1:125 000","20","103D/S.E."
"NTS 1:125 000","20","103D/S.W."
"NTS 1:125 000","20","103D/N.E."
"NTS 1:125 000","20","103D/N.W."
"NTS 1:125 000","20","103E/S.E."
"NTS 1:125 000","20","103E/S.W."
"NTS 1:125 000","20","103E/N.E."
"NTS 1:125 000","20","103E/N.W."
"NTS 1:125 000","20","103F/S.E."
"NTS 1:125 000","20","103F/S.W."
"NTS 1:125 000","20","103F/N.E."
"NTS 1:125 000","20","103F/N.W."
"NTS 1:125 000","20","103G/S.E."
"NTS 1:125 000","20","103G/S.W."
"NTS 1:125 000","20","103G/N.E."
"NTS 1:125 000","20","103G/N.W."
"NTS 1:125 000","20","103H/S.E."
"NTS 1:125 000","20","103H/S.W."
"NTS 1:125 000","20","103H/N.E."
"NTS 1:125 000","20","103H/N.W."
"NTS 1:125 000","20","103I/S.E."
"NTS 1:125 000","20","103I/S.W."
"NTS 1:125 000","20","103I/N.E."
"NTS 1:125 000","20","103I/N.W."
"NTS 1:125 000","20","103J/S.E."
"NTS 1:125 000","20","103J/S.W."
"NTS 1:125 000","20","103J/N.E."
"NTS 1:125 000","20","103J/N.W."
"NTS 1:125 000","20","103K/S.E."
"NTS 1:125 000","20","103K/S.W."
"NTS 1:125 000","20","103K/N.E."
"NTS 1:125 000","20","103K/N.W."
"NTS 1:125 000","20","103L/S.E."
"NTS 1:125 000","20","103L/S.W."
"NTS 1:125 000","20","103L/N.E."
"NTS 1:125 000","20","103L/N.W."
"NTS 1:125 000","20","103M/S.E."
"NTS 1:125 000","20","103M/S.W."
"NTS 1:125 000","20","103M/N.E."
"NTS 1:125 000","20","103M/N.W."
"NTS 1:125 000","20","103N/S.E."
"NTS 1:125 000","20","103N/S.W."
"NTS 1:125 000","20","103N/N.E."
"NTS 1:125 000","20","103N/N.W."
"NTS 1:125 000","20","103O/S.E."
"NTS 1:125 000","20","103O/S.W."
"NTS 1:125 000","20","103O/N.E."
"NTS 1:125 000","20","103O/N.W."
"NTS 1:125 000","20","103P/S.E."
"NTS 1:125 000","20","103P/S.W."
"NTS 1:125 000","20","103P/N.E."
"NTS 1:125 000","20","103P/N.W."
"NTS 1:125 000","20","104A/S.E."
"NTS 1:125 000","20","104A/S.W."
"NTS 1:125 000","20","104A/N.E."
"NTS 1:125 000","20","104A/N.W."
"NTS 1:125 000","20","104B/S.E."
"NTS 1:125 000","20","104B/S.W."
"NTS 1:125 000","20","104B/N.E."
"NTS 1:125 000","20","104B/N.W."
"NTS 1:125 000","20","104C/S.E."
"NTS 1:125 000","20","104C/S.W."
"NTS 1:125 000","20","104C/N.E."
"NTS 1:125 000","20","104C/N.W."
"NTS 1:125 000","20","104D/S.E."
"NTS 1:125 000","20","104D/S.W."
"NTS 1:125 000","20","104D/N.E."
"NTS 1:125 000","20","104D/N.W."
"NTS 1:125 000","20","104E/S.E."
"NTS 1:125 000","20","104E/S.W."
"NTS 1:125 000","20","104E/N.E."
"NTS 1:125 000","20","104E/N.W."
"NTS 1:125 000","20","104F/S.E."
"NTS 1:125 000","20","104F/S.W."
"NTS 1:125 000","20","104F/N.E."
"NTS 1:125 000","20","104F/N.W."
"NTS 1:125 000","20","104G/S.E."
"NTS 1:125 000","20","104G/S.W."
"NTS 1:125 000","20","104G/N.E."
"NTS 1:125 000","20","104G/N.W."
"NTS 1:125 000","20","104H/S.E."
"NTS 1:125 000","20","104H/S.W."
"NTS 1:125 000","20","104H/N.E."
"NTS 1:125 000","20","104H/N.W."
"NTS 1:125 000","20","104I/S.E."
"NTS 1:125 000","20","104I/S.W."
"NTS 1:125 000","20","104I/N.E."
"NTS 1:125 000","20","104I/N.W."
"NTS 1:125 000","20","104J/S.E."
"NTS 1:125 000","20","104J/S.W."
"NTS 1:125 000","20","104J/N.E."
"NTS 1:125 000","20","104J/N.W."
"NTS 1:125 000","20","104K/S.E."
"NTS 1:125 000","20","104K/S.W."
"NTS 1:125 000","20","104K/N.E."
"NTS 1:125 000","20","104K/N.W."
"NTS 1:125 000","20","104L/S.E."
"NTS 1:125 000","20","104L/S.W."
"NTS 1:125 000","20","104L/N.E."
"NTS 1:125 000","20","104L/N.W."
"NTS 1:125 000","20","104M/S.E."
"NTS 1:125 000","20","104M/S.W."
"NTS 1:125 000","20","104M/N.E."
"NTS 1:125 000","20","104M/N.W."
"NTS 1:125 000","20","104N/S.E."
"NTS 1:125 000","20","104N/S.W."
"NTS 1:125 000","20","104N/N.E."
"NTS 1:125 000","20","104N/N.W."
"NTS 1:125 000","20","104O/S.E."
"NTS 1:125 000","20","104O/S.W."
"NTS 1:125 000","20","104O/N.E."
"NTS 1:125 000","20","104O/N.W."
"NTS 1:125 000","20","104P/S.E."
"NTS 1:125 000","20","104P/S.W."
"NTS 1:125 000","20","104P/N.E."
"NTS 1:125 000","20","104P/N.W."
"NTS 1:125 000","20","112A/S.E."
"NTS 1:125 000","20","112A/S.W."
"NTS 1:125 000","20","112A/N.E."
"NTS 1:125 000","20","112A/N.W."
"NTS 1:125 000","20","112B/S.E."
"NTS 1:125 000","20","112B/S.W."
"NTS 1:125 000","20","112B/N.E."
"NTS 1:125 000","20","112B/N.W."
"NTS 1:125 000","20","112C/S.E."
"NTS 1:125 000","20","112C/S.W."
"NTS 1:125 000","20","112C/N.E."
"NTS 1:125 000","20","112C/N.W."
"NTS 1:125 000","20","112D/S.E."
"NTS 1:125 000","20","112D/S.W."
"NTS 1:125 000","20","112D/N.E."
"NTS 1:125 000","20","112D/N.W."
"NTS 1:125 000","20","112E/S.E."
"NTS 1:125 000","20","112E/S.W."
"NTS 1:125 000","20","112E/N.E."
"NTS 1:125 000","20","112E/N.W."
"NTS 1:125 000","20","112F/S.E."
"NTS 1:125 000","20","112F/S.W."
"NTS 1:125 000","20","112F/N.E."
"NTS 1:125 000","20","112F/N.W."
"NTS 1:125 000","20","112G/S.E."
"NTS 1:125 000","20","112G/S.W."
"NTS 1:125 000","20","112G/N.E."
"NTS 1:125 000","20","112G/N.W."
"NTS 1:125 000","20","112H/S.E."
"NTS 1:125 000","20","112H/S.W."
"NTS 1:125 000","20","112H/N.E."
"NTS 1:125 000","20","112H/N.W."
"NTS 1:125 000","20","112I/S.E."
"NTS 1:125 000","20","112I/S.W."
"NTS 1:125 000","20","112I/N.E."
"NTS 1:125 000","20","112I/N.W."
"NTS 1:125 000","20","112J/S.E."
"NTS 1:125 000","20","112J/S.W."
"NTS 1:125 000","20","112J/N.E."
"NTS 1:125 000","20","112J/N.W."
"NTS 1:125 000","20","112K/S.E."
"NTS 1:125 000","20","112K/S.W."
"NTS 1:125 000","20","112K/N.E."
"NTS 1:125 000","20","112K/N.W."
"NTS 1:125 000","20","112L/S.E."
"NTS 1:125 000","20","112L/S.W."
"NTS 1:125 000","20","112L/N.E."
"NTS 1:125 000","20","112L/N.W."
"NTS 1:125 000","20","112M/S.E."
"NTS 1:125 000","20","112M/S.W."
"NTS 1:125 000","20","112M/N.E."
"NTS 1:125 000","20","112M/N.W."
"NTS 1:125 000","20","112N/S.E."
"NTS 1:125 000","20","112N/S.W."
"NTS 1:125 000","20","112N/N.E."
"NTS 1:125 000","20","112N/N.W."
"NTS 1:125 000","20","112O/S.E."
"NTS 1:125 000","20","112O/S.W."
"NTS 1:125 000","20","112O/N.E."
"NTS 1:125 000","20","112O/N.W."
"NTS 1:125 000","20","112P/S.E."
"NTS 1:125 000","20","112P/S.W."
"NTS 1:125 000","20","112P/N.E."
"NTS 1:125 000","20","112P/N.W."
"NTS 1:125 000","20","113A/S.E."
"NTS 1:125 000","20","113A/S.W."
"NTS 1:125 000","20","113A/N.E."
"NTS 1:125 000","20","113A/N.W."
"NTS 1:125 000","20","113B/S.E."
"NTS 1:125 000","20","113B/S.W."
"NTS 1:125 000","20","113B/N.E."
"NTS 1:125 000","20","113B/N.W."
"NTS 1:125 000","20","113C/S.E."
"NTS 1:125 000","20","113C/S.W."
"NTS 1:125 000","20","113C/N.E."
"NTS 1:125 000","20","113C/N.W."
"NTS 1:125 000","20","113D/S.E."
"NTS 1:125 000","20","113D/S.W."
"NTS 1:125 000","20","113D/N.E."
"NTS 1:125 000","20","113D/N.W."
"NTS 1:125 000","20","113E/S.E."
"NTS 1:125 000","20","113E/S.W."
"NTS 1:125 000","20","113E/N.E."
"NTS 1:125 000","20","113E/N.W."
"NTS 1:125 000","20","113F/S.E."
"NTS 1:125 000","20","113F/S.W."
"NTS 1:125 000","20","113F/N.E."
"NTS 1:125 000","20","113F/N.W."
