"mapGridName","numBoundaryPoints","latitude","longitude"
"NTS 1:125 000","20","54.0","-125.0"
"NTS 1:125 000","20","54.5","-124.0"
"NTS 1:125 000","20","54.5","-125.0"
"NTS 1:125 000","20","54.0","-120.0"
"NTS 1:125 000","20","54.0","-121.0"
"NTS 1:125 000","20","54.5","-120.0"
"NTS 1:125 000","20","54.5","-121.0"
"NTS 1:125 000","20","54.0","-116.0"
"NTS 1:125 000","20","54.0","-117.0"
"NTS 1:125 000","20","54.5","-116.0"
"NTS 1:125 000","20","54.5","-117.0"
"NTS 1:125 000","20","54.0","-112.0"
"NTS 1:125 000","20","54.0","-113.0"
"NTS 1:125 000","20","54.5","-112.0"
"NTS 1:125 000","20","54.5","-113.0"
"NTS 1:125 000","20","52.0","-112.0"
"NTS 1:125 000","20","52.0","-113.0"
"NTS 1:125 000","20","52.5","-112.0"
"NTS 1:125 000","20","52.5","-113.0"
"NTS 1:125 000","20","52.0","-116.0"
"NTS 1:125 000","20","52.0","-117.0"
"NTS 1:125 000","20","52.5","-116.0"
"NTS 1:125 000","20","52.5","-117.0"
"NTS 1:125 000","20","52.0","-120.0"
"NTS 1:125 000","20","52.0","-121.0"
"NTS 1:125 000","20","52.5","-120.0"
"NTS 1:125 000","20","52.5","-121.0"
"NTS 1:125 000","20","52.0","-124.0"
"NTS 1:125 000","20","52.0","-125.0"
"NTS 1:125 000","20","52.5","-124.0"
"NTS 1:125 000","20","52.5","-125.0"
"NTS 1:125 000","20","54.0","-124.0"
"NTS 1:125 000","20","54.0","-125.0"
"NTS 1:125 000","20","54.5","-124.0"
"NTS 1:125 000","20","54.5","-125.0"
"NTS 1:125 000","20","54.0","-120.0"
"NTS 1:125 000","20","54.0","-121.0"
"NTS 1:125 000","20","54.5","-120.0"
"NTS 1:125 000","20","54.5","-121.0"
"NTS 1:125 000","20","54.0","-116.0"
"NTS 1:125 000","20","54.0","-117.0"
"NTS 1:125 000","20","54.5","-116.0"
"NTS 1:125 000","20","54.5","-117.0"
"NTS 1:125 000","20","54.0","-112.0"
"NTS 1:125 000","20","54.0","-113.0"
"NTS 1:125 000","20","54.5","-112.0"
"NTS 1:125 000","20","54.5","-113.0"
"NTS 1:125 000","20","56.0","-112.0"
"NTS 1:125 000","20","56.0","-113.0"
"NTS 1:125 000","20","56.5","-112.0"
"NTS 1:125 000","20","56.5","-113.0"
"NTS 1:125 000","20","56.0","-116.0"
"NTS 1:125 000","20","56.0","-117.0"
"NTS 1:125 000","20","56.5","-116.0"
"NTS 1:125 000","20","56.5","-117.0"
"NTS 1:125 000","20","56.0","-120.0"
"NTS 1:125 000","20","56.0","-121.0"
"NTS 1:125 000","20","56.5","-120.0"
"NTS 1:125 000","20","56.5","-121.0"
"NTS 1:125 000","20","56.0","-124.0"
"NTS 1:125 000","20","56.0","-125.0"
"NTS 1:125 000","20","56.5","-124.0"
"NTS 1:125 000","20","56.5","-125.0"
"NTS 1:125 000","20","58.0","-124.0"
"NTS 1:125 000","20","58.0","-125.0"
"NTS 1:125 000","20","58.5","-124.0"
"NTS 1:125 000","20","58.5","-125.0"
"NTS 1:125 000","20","58.0","-120.0"
"NTS 1:125 000","20","58.0","-121.0"
"NTS 1:125 000","20","58.5","-120.0"
"NTS 1:125 000","20","58.5","-121.0"
"NTS 1:125 000","20","58.0","-116.0"
"NTS 1:125 000","20","58.0","-117.0"
"NTS 1:125 000","20","58.5","-116.0"
"NTS 1:125 000","20","58.5","-117.0"
"NTS 1:125 000","20","58.0","-112.0"
"NTS 1:125 000","20","58.0","-113.0"
"NTS 1:125 000","20","58.5","-112.0"
"NTS 1:125 000","20","58.5","-113.0"
"NTS 1:125 000","20","56.0","-112.0"
"NTS 1:125 000","20","56.0","-113.0"
"NTS 1:125 000","20","56.5","-112.0"
"NTS 1:125 000","20","56.5","-113.0"
"NTS 1:125 000","20","56.0","-116.0"
"NTS 1:125 000","20","56.0","-117.0"
"NTS 1:125 000","20","56.5","-116.0"
"NTS 1:125 000","20","56.5","-117.0"
"NTS 1:125 000","20","56.0","-120.0"
"NTS 1:125 000","20","56.0","-121.0"
"NTS 1:125 000","20","56.5","-120.0"
"NTS 1:125 000","20","56.5","-121.0"
"NTS 1:125 000","20","56.0","-124.0"
"NTS 1:125 000","20","56.0","-125.0"
"NTS 1:125 000","20","56.5","-124.0"
"NTS 1:125 000","20","56.5","-125.0"
"NTS 1:125 000","20","58.0","-124.0"
"NTS 1:125 000","20","58.0","-125.0"
"NTS 1:125 000","20","58.5","-124.0"
"NTS 1:125 000","20","58.5","-125.0"
"NTS 1:125 000","20","58.0","-120.0"
"NTS 1:125 000","20","58.0","-121.0"
"NTS 1:125 000","20","58.5","-120.0"
"NTS 1:125 000","20","58.5","-121.0"
"NTS 1:125 000","20","58.0","-116.0"
"NTS 1:125 000","20","58.0","-117.0"
"NTS 1:125 000","20","58.5","-116.0"
"NTS 1:125 000","20","58.5","-117.0"
"NTS 1:125 000","20","58.0","-112.0"
"NTS 1:125 000","20","58.0","-113.0"
"NTS 1:125 000","20","58.5","-112.0"
"NTS 1:125 000","20","58.5","-113.0"
"NTS 1:125 000","20","60.0","-112.0"
"NTS 1:125 000","20","60.0","-113.0"
"NTS 1:125 000","20","60.5","-112.0"
"NTS 1:125 000","20","60.5","-113.0"
"NTS 1:125 000","20","60.0","-116.0"
"NTS 1:125 000","20","60.0","-117.0"
"NTS 1:125 000","20","60.5","-116.0"
"NTS 1:125 000","20","60.5","-117.0"
"NTS 1:125 000","20","60.0","-120.0"
"NTS 1:125 000","20","60.0","-121.0"
"NTS 1:125 000","20","60.5","-120.0"
"NTS 1:125 000","20","60.5","-121.0"
"NTS 1:125 000","20","60.0","-124.0"
"NTS 1:125 000","20","60.0","-125.0"
"NTS 1:125 000","20","60.5","-124.0"
"NTS 1:125 000","20","60.5","-125.0"
"NTS 1:125 000","20","62.0","-124.0"
"NTS 1:125 000","20","62.0","-125.0"
"NTS 1:125 000","20","62.5","-124.0"
"NTS 1:125 000","20","62.5","-125.0"
"NTS 1:125 000","20","62.0","-120.0"
"NTS 1:125 000","20","62.0","-121.0"
"NTS 1:125 000","20","62.5","-120.0"
"NTS 1:125 000","20","62.5","-121.0"
"NTS 1:125 000","20","62.0","-116.0"
"NTS 1:125 000","20","62.0","-117.0"
"NTS 1:125 000","20","62.5","-116.0"
"NTS 1:125 000","20","62.5","-117.0"
"NTS 1:125 000","20","62.0","-112.0"
"NTS 1:125 000","20","62.0","-113.0"
"NTS 1:125 000","20","62.5","-112.0"
"NTS 1:125 000","20","62.5","-113.0"
"NTS 1:125 000","20","48.0","-120.0"
"NTS 1:125 000","20","48.0","-121.0"
"NTS 1:125 000","20","48.5","-120.0"
"NTS 1:125 000","20","48.5","-121.0"
"NTS 1:125 000","20","48.0","-124.0"
"NTS 1:125 000","20","48.0","-125.0"
"NTS 1:125 000","20","48.5","-124.0"
"NTS 1:125 000","20","48.5","-125.0"
"NTS 1:125 000","20","48.0","-128.0"
"NTS 1:125 000","20","48.0","-129.0"
"NTS 1:125 000","20","48.5","-128.0"
"NTS 1:125 000","20","48.5","-129.0"
"NTS 1:125 000","20","48.0","-132.0"
"NTS 1:125 000","20","48.0","-133.0"
"NTS 1:125 000","20","48.5","-132.0"
"NTS 1:125 000","20","48.5","-133.0"
"NTS 1:125 000","20","50.0","-132.0"
"NTS 1:125 000","20","50.0","-133.0"
"NTS 1:125 000","20","50.5","-132.0"
"NTS 1:125 000","20","50.5","-133.0"
"NTS 1:125 000","20","50.0","-128.0"
"NTS 1:125 000","20","50.0","-129.0"
"NTS 1:125 000","20","50.5","-128.0"
"NTS 1:125 000","20","50.5","-129.0"
"NTS 1:125 000","20","50.0","-124.0"
"NTS 1:125 000","20","50.0","-125.0"
"NTS 1:125 000","20","50.5","-124.0"
"NTS 1:125 000","20","50.5","-125.0"
"NTS 1:125 000","20","50.0","-120.0"
"NTS 1:125 000","20","50.0","-121.0"
"NTS 1:125 000","20","50.5","-120.0"
"NTS 1:125 000","20","50.5","-121.0"
"NTS 1:125 000","20","52.0","-120.0"
"NTS 1:125 000","20","52.0","-121.0"
"NTS 1:125 000","20","52.5","-120.0"
"NTS 1:125 000","20","52.5","-121.0"
"NTS 1:125 000","20","52.0","-124.0"
"NTS 1:125 000","20","52.0","-125.0"
"NTS 1:125 000","20","52.5","-124.0"
"NTS 1:125 000","20","52.5","-125.0"
"NTS 1:125 000","20","52.0","-128.0"
"NTS 1:125 000","20","52.0","-129.0"
"NTS 1:125 000","20","52.5","-128.0"
"NTS 1:125 000","20","52.5","-129.0"
"NTS 1:125 000","20","52.0","-132.0"
"NTS 1:125 000","20","52.0","-133.0"
"NTS 1:125 000","20","52.5","-132.0"
"NTS 1:125 000","20","52.5","-133.0"
"NTS 1:125 000","20","54.0","-132.0"
"NTS 1:125 000","20","54.0","-133.0"
"NTS 1:125 000","20","54.5","-132.0"
"NTS 1:125 000","20","54.5","-133.0"
"NTS 1:125 000","20","54.0","-128.0"
"NTS 1:125 000","20","54.0","-129.0"
"NTS 1:125 000","20","54.5","-128.0"
"NTS 1:125 000","20","54.5","-129.0"
"NTS 1:125 000","20","54.0","-124.0"
"NTS 1:125 000","20","54.0","-125.0"
"NTS 1:125 000","20","54.5","-124.0"
"NTS 1:125 000","20","54.5","-125.0"
"NTS 1:125 000","20","54.0","-120.0"
"NTS 1:125 000","20","54.0","-121.0"
"NTS 1:125 000","20","54.5","-120.0"
"NTS 1:125 000","20","54.5","-121.0"
"NTS 1:125 000","20","52.0","-120.0"
"NTS 1:125 000","20","52.0","-121.0"
"NTS 1:125 000","20","52.5","-120.0"
"NTS 1:125 000","20","52.5","-121.0"
"NTS 1:125 000","20","52.0","-124.0"
"NTS 1:125 000","20","52.0","-125.0"
"NTS 1:125 000","20","52.5","-124.0"
"NTS 1:125 000","20","52.5","-125.0"
"NTS 1:125 000","20","52.0","-128.0"
"NTS 1:125 000","20","52.0","-129.0"
"NTS 1:125 000","20","52.5","-128.0"
"NTS 1:125 000","20","52.5","-129.0"
"NTS 1:125 000","20","52.0","-132.0"
"NTS 1:125 000","20","52.0","-133.0"
"NTS 1:125 000","20","52.5","-132.0"
"NTS 1:125 000","20","52.5","-133.0"
"NTS 1:125 000","20","54.0","-132.0"
"NTS 1:125 000","20","54.0","-133.0"
"NTS 1:125 000","20","54.5","-132.0"
"NTS 1:125 000","20","54.5","-133.0"
"NTS 1:125 000","20","54.0","-128.0"
"NTS 1:125 000","20","54.0","-129.0"
"NTS 1:125 000","20","54.5","-128.0"
"NTS 1:125 000","20","54.5","-129.0"
"NTS 1:125 000","20","54.0","-124.0"
"NTS 1:125 000","20","54.0","-125.0"
"NTS 1:125 000","20","54.5","-124.0"
"NTS 1:125 000","20","54.5","-125.0"
"NTS 1:125 000","20","54.0","-120.0"
"NTS 1:125 000","20","54.0","-121.0"
"NTS 1:125 000","20","54.5","-120.0"
"NTS 1:125 000","20","54.5","-121.0"
"NTS 1:125 000","20","56.0","-120.0"
"NTS 1:125 000","20","56.0","-121.0"
"NTS 1:125 000","20","56.5","-120.0"
"NTS 1:125 000","20","56.5","-121.0"
"NTS 1:125 000","20","56.0","-124.0"
"NTS 1:125 000","20","56.0","-125.0"
"NTS 1:125 000","20","56.5","-124.0"
"NTS 1:125 000","20","56.5","-125.0"
"NTS 1:125 000","20","56.0","-128.0"
"NTS 1:125 000","20","56.0","-129.0"
"NTS 1:125 000","20","56.5","-128.0"
"NTS 1:125 000","20","56.5","-129.0"
"NTS 1:125 000","20","56.0","-132.0"
"NTS 1:125 000","20","56.0","-133.0"
"NTS 1:125 000","20","56.5","-132.0"
"NTS 1:125 000","20","56.5","-133.0"
"NTS 1:125 000","20","58.0","-132.0"
"NTS 1:125 000","20","58.0","-133.0"
"NTS 1:125 000","20","58.5","-132.0"
"NTS 1:125 000","20","58.5","-133.0"
"NTS 1:125 000","20","58.0","-128.0"
"NTS 1:125 000","20","58.0","-129.0"
"NTS 1:125 000","20","58.5","-128.0"
"NTS 1:125 000","20","58.5","-129.0"
"NTS 1:125 000","20","58.0","-124.0"
"NTS 1:125 000","20","58.0","-125.0"
"NTS 1:125 000","20","58.5","-124.0"
"NTS 1:125 000","20","58.5","-125.0"
"NTS 1:125 000","20","58.0","-120.0"
"NTS 1:125 000","20","58.0","-121.0"
"NTS 1:125 000","20","58.5","-120.0"
"NTS 1:125 000","20","58.5","-121.0"
"NTS 1:125 000","20","56.0","-120.0"
"NTS 1:125 000","20","56.0","-121.0"
"NTS 1:125 000","20","56.5","-120.0"
"NTS 1:125 000","20","56.5","-121.0"
"NTS 1:125 000","20","56.0","-124.0"
"NTS 1:125 000","20","56.0","-125.0"
"NTS 1:125 000","20","56.5","-124.0"
"NTS 1:125 000","20","56.5","-125.0"
"NTS 1:125 000","20","56.0","-128.0"
"NTS 1:125 000","20","56.0","-129.0"
"NTS 1:125 000","20","56.5","-128.0"
"NTS 1:125 000","20","56.5","-129.0"
"NTS 1:125 000","20","56.0","-132.0"
"NTS 1:125 000","20","56.0","-133.0"
"NTS 1:125 000","20","56.5","-132.0"
"NTS 1:125 000","20","56.5","-133.0"
"NTS 1:125 000","20","58.0","-132.0"
"NTS 1:125 000","20","58.0","-133.0"
"NTS 1:125 000","20","58.5","-132.0"
"NTS 1:125 000","20","58.5","-133.0"
"NTS 1:125 000","20","58.0","-128.0"
"NTS 1:125 000","20","58.0","-129.0"
"NTS 1:125 000","20","58.5","-128.0"
"NTS 1:125 000","20","58.5","-129.0"
"NTS 1:125 000","20","58.0","-124.0"
"NTS 1:125 000","20","58.0","-125.0"
"NTS 1:125 000","20","58.5","-124.0"
"NTS 1:125 000","20","58.5","-125.0"
"NTS 1:125 000","20","58.0","-120.0"
"NTS 1:125 000","20","58.0","-121.0"
"NTS 1:125 000","20","58.5","-120.0"
"NTS 1:125 000","20","58.5","-121.0"
"NTS 1:125 000","20","60.0","-120.0"
"NTS 1:125 000","20","60.0","-121.0"
"NTS 1:125 000","20","60.5","-120.0"
"NTS 1:125 000","20","60.5","-121.0"
"NTS 1:125 000","20","60.0","-124.0"
"NTS 1:125 000","20","60.0","-125.0"
"NTS 1:125 000","20","60.5","-124.0"
"NTS 1:125 000","20","60.5","-125.0"
"NTS 1:125 000","20","60.0","-128.0"
"NTS 1:125 000","20","60.0","-129.0"
"NTS 1:125 000","20","60.5","-128.0"
"NTS 1:125 000","20","60.5","-129.0"
"NTS 1:125 000","20","60.0","-132.0"
"NTS 1:125 000","20","60.0","-133.0"
"NTS 1:125 000","20","60.5","-132.0"
"NTS 1:125 000","20","60.5","-133.0"
"NTS 1:125 000","20","62.0","-132.0"
"NTS 1:125 000","20","62.0","-133.0"
"NTS 1:125 000","20","62.5","-132.0"
"NTS 1:125 000","20","62.5","-133.0"
"NTS 1:125 000","20","62.0","-128.0"
"NTS 1:125 000","20","62.0","-129.0"
"NTS 1:125 000","20","62.5","-128.0"
"NTS 1:125 000","20","62.5","-129.0"
"NTS 1:125 000","20","62.0","-124.0"
"NTS 1:125 000","20","62.0","-125.0"
"NTS 1:125 000","20","62.5","-124.0"
"NTS 1:125 000","20","62.5","-125.0"
"NTS 1:125 000","20","62.0","-120.0"
"NTS 1:125 000","20","62.0","-121.0"
"NTS 1:125 000","20","62.5","-120.0"
"NTS 1:125 000","20","62.5","-121.0"
"NTS 1:125 000","20","48.0","-128.0"
"NTS 1:125 000","20","48.0","-129.0"
"NTS 1:125 000","20","48.5","-128.0"
"NTS 1:125 000","20","48.5","-129.0"
"NTS 1:125 000","20","48.0","-132.0"
"NTS 1:125 000","20","48.0","-133.0"
"NTS 1:125 000","20","48.5","-132.0"
"NTS 1:125 000","20","48.5","-133.0"
"NTS 1:125 000","20","48.0","-136.0"
"NTS 1:125 000","20","48.0","-137.0"
"NTS 1:125 000","20","48.5","-136.0"
"NTS 1:125 000","20","48.5","-137.0"
"NTS 1:125 000","20","48.0","-140.0"
"NTS 1:125 000","20","48.0","-141.0"
"NTS 1:125 000","20","48.5","-140.0"
"NTS 1:125 000","20","48.5","-141.0"
"NTS 1:125 000","20","50.0","-140.0"
"NTS 1:125 000","20","50.0","-141.0"
"NTS 1:125 000","20","50.5","-140.0"
"NTS 1:125 000","20","50.5","-141.0"
"NTS 1:125 000","20","50.0","-136.0"
"NTS 1:125 000","20","50.0","-137.0"
"NTS 1:125 000","20","50.5","-136.0"
"NTS 1:125 000","20","50.5","-137.0"
"NTS 1:125 000","20","50.0","-132.0"
"NTS 1:125 000","20","50.0","-133.0"
"NTS 1:125 000","20","50.5","-132.0"
"NTS 1:125 000","20","50.5","-133.0"
"NTS 1:125 000","20","50.0","-128.0"
"NTS 1:125 000","20","50.0","-129.0"
"NTS 1:125 000","20","50.5","-128.0"
"NTS 1:125 000","20","50.5","-129.0"
"NTS 1:125 000","20","52.0","-128.0"
"NTS 1:125 000","20","52.0","-129.0"
"NTS 1:125 000","20","52.5","-128.0"
"NTS 1:125 000","20","52.5","-129.0"
"NTS 1:125 000","20","52.0","-132.0"
"NTS 1:125 000","20","52.0","-133.0"
"NTS 1:125 000","20","52.5","-132.0"
"NTS 1:125 000","20","52.5","-133.0"
"NTS 1:125 000","20","52.0","-136.0"
"NTS 1:125 000","20","52.0","-137.0"
"NTS 1:125 000","20","52.5","-136.0"
"NTS 1:125 000","20","52.5","-137.0"
"NTS 1:125 000","20","52.0","-140.0"
"NTS 1:125 000","20","52.0","-141.0"
"NTS 1:125 000","20","52.5","-140.0"
"NTS 1:125 000","20","52.5","-141.0"
"NTS 1:125 000","20","54.0","-140.0"
"NTS 1:125 000","20","54.0","-141.0"
"NTS 1:125 000","20","54.5","-140.0"
"NTS 1:125 000","20","54.5","-141.0"
"NTS 1:125 000","20","54.0","-136.0"
"NTS 1:125 000","20","54.0","-137.0"
"NTS 1:125 000","20","54.5","-136.0"
"NTS 1:125 000","20","54.5","-137.0"
"NTS 1:125 000","20","54.0","-132.0"
"NTS 1:125 000","20","54.0","-133.0"
"NTS 1:125 000","20","54.5","-132.0"
"NTS 1:125 000","20","54.5","-133.0"
"NTS 1:125 000","20","54.0","-128.0"
"NTS 1:125 000","20","54.0","-129.0"
"NTS 1:125 000","20","54.5","-128.0"
"NTS 1:125 000","20","54.5","-129.0"
"NTS 1:125 000","20","52.0","-128.0"
"NTS 1:125 000","20","52.0","-129.0"
"NTS 1:125 000","20","52.5","-128.0"
"NTS 1:125 000","20","52.5","-129.0"
"NTS 1:125 000","20","52.0","-132.0"
"NTS 1:125 000","20","52.0","-133.0"
"NTS 1:125 000","20","52.5","-132.0"
"NTS 1:125 000","20","52.5","-133.0"
"NTS 1:125 000","20","52.0","-136.0"
"NTS 1:125 000","20","52.0","-137.0"
"NTS 1:125 000","20","52.5","-136.0"
"NTS 1:125 000","20","52.5","-137.0"
"NTS 1:125 000","20","52.0","-140.0"
"NTS 1:125 000","20","52.0","-141.0"
"NTS 1:125 000","20","52.5","-140.0"
"NTS 1:125 000","20","52.5","-141.0"
"NTS 1:125 000","20","54.0","-140.0"
"NTS 1:125 000","20","54.0","-141.0"
"NTS 1:125 000","20","54.5","-140.0"
"NTS 1:125 000","20","54.5","-141.0"
"NTS 1:125 000","20","54.0","-136.0"
"NTS 1:125 000","20","54.0","-137.0"
"NTS 1:125 000","20","54.5","-136.0"
"NTS 1:125 000","20","54.5","-137.0"
"NTS 1:125 000","20","54.0","-132.0"
"NTS 1:125 000","20","54.0","-133.0"
"NTS 1:125 000","20","54.5","-132.0"
"NTS 1:125 000","20","54.5","-133.0"
"NTS 1:125 000","20","54.0","-128.0"
"NTS 1:125 000","20","54.0","-129.0"
"NTS 1:125 000","20","54.5","-128.0"
"NTS 1:125 000","20","54.5","-129.0"
"NTS 1:125 000","20","56.0","-128.0"
"NTS 1:125 000","20","56.0","-129.0"
"NTS 1:125 000","20","56.5","-128.0"
"NTS 1:125 000","20","56.5","-129.0"
"NTS 1:125 000","20","56.0","-132.0"
"NTS 1:125 000","20","56.0","-133.0"
"NTS 1:125 000","20","56.5","-132.0"
"NTS 1:125 000","20","56.5","-133.0"
"NTS 1:125 000","20","56.0","-136.0"
"NTS 1:125 000","20","56.0","-137.0"
"NTS 1:125 000","20","56.5","-136.0"
"NTS 1:125 000","20","56.5","-137.0"
"NTS 1:125 000","20","56.0","-140.0"
"NTS 1:125 000","20","56.0","-141.0"
"NTS 1:125 000","20","56.5","-140.0"
"NTS 1:125 000","20","56.5","-141.0"
"NTS 1:125 000","20","58.0","-140.0"
"NTS 1:125 000","20","58.0","-141.0"
"NTS 1:125 000","20","58.5","-140.0"
"NTS 1:125 000","20","58.5","-141.0"
"NTS 1:125 000","20","58.0","-136.0"
"NTS 1:125 000","20","58.0","-137.0"
"NTS 1:125 000","20","58.5","-136.0"
"NTS 1:125 000","20","58.5","-137.0"
"NTS 1:125 000","20","58.0","-132.0"
"NTS 1:125 000","20","58.0","-133.0"
"NTS 1:125 000","20","58.5","-132.0"
"NTS 1:125 000","20","58.5","-133.0"
"NTS 1:125 000","20","58.0","-128.0"
"NTS 1:125 000","20","58.0","-129.0"
"NTS 1:125 000","20","58.5","-128.0"
"NTS 1:125 000","20","58.5","-129.0"
"NTS 1:125 000","20","56.0","-128.0"
"NTS 1:125 000","20","56.0","-129.0"
"NTS 1:125 000","20","56.5","-128.0"
"NTS 1:125 000","20","56.5","-129.0"
"NTS 1:125 000","20","56.0","-132.0"
"NTS 1:125 000","20","56.0","-133.0"
"NTS 1:125 000","20","56.5","-132.0"
"NTS 1:125 000","20","56.5","-133.0"
"NTS 1:125 000","20","56.0","-136.0"
"NTS 1:125 000","20","56.0","-137.0"
"NTS 1:125 000","20","56.5","-136.0"
"NTS 1:125 000","20","56.5","-137.0"
"NTS 1:125 000","20","56.0","-140.0"
"NTS 1:125 000","20","56.0","-141.0"
"NTS 1:125 000","20","56.5","-140.0"
"NTS 1:125 000","20","56.5","-141.0"
"NTS 1:125 000","20","58.0","-140.0"
"NTS 1:125 000","20","58.0","-141.0"
"NTS 1:125 000","20","58.5","-140.0"
"NTS 1:125 000","20","58.5","-141.0"
"NTS 1:125 000","20","58.0","-136.0"
"NTS 1:125 000","20","58.0","-137.0"
"NTS 1:125 000","20","58.5","-136.0"
"NTS 1:125 000","20","58.5","-137.0"
"NTS 1:125 000","20","58.0","-132.0"
"NTS 1:125 000","20","58.0","-133.0"
"NTS 1:125 000","20","58.5","-132.0"
"NTS 1:125 000","20","58.5","-133.0"
"NTS 1:125 000","20","58.0","-128.0"
"NTS 1:125 000","20","58.0","-129.0"
"NTS 1:125 000","20","58.5","-128.0"
"NTS 1:125 000","20","58.5","-129.0"
"NTS 1:125 000","20","60.0","-128.0"
"NTS 1:125 000","20","60.0","-129.0"
"NTS 1:125 000","20","60.5","-128.0"
"NTS 1:125 000","20","60.5","-129.0"
"NTS 1:125 000","20","60.0","-132.0"
"NTS 1:125 000","20","60.0","-133.0"
"NTS 1:125 000","20","60.5","-132.0"
"NTS 1:125 000","20","60.5","-133.0"
"NTS 1:125 000","20","60.0","-136.0"
"NTS 1:125 000","20","60.0","-137.0"
"NTS 1:125 000","20","60.5","-136.0"
"NTS 1:125 000","20","60.5","-137.0"
"NTS 1:125 000","20","60.0","-140.0"
"NTS 1:125 000","20","60.0","-141.0"
"NTS 1:125 000","20","60.5","-140.0"
"NTS 1:125 000","20","60.5","-141.0"
"NTS 1:125 000","20","62.0","-140.0"
"NTS 1:125 000","20","62.0","-141.0"
"NTS 1:125 000","20","62.5","-140.0"
"NTS 1:125 000","20","62.5","-141.0"
"NTS 1:125 000","20","62.0","-136.0"
"NTS 1:125 000","20","62.0","-137.0"
"NTS 1:125 000","20","62.5","-136.0"
"NTS 1:125 000","20","62.5","-137.0"
"NTS 1:125 000","20","62.0","-132.0"
"NTS 1:125 000","20","62.0","-133.0"
"NTS 1:125 000","20","62.5","-132.0"
"NTS 1:125 000","20","62.5","-133.0"
"NTS 1:125 000","20","62.0","-128.0"
"NTS 1:125 000","20","62.0","-129.0"
"NTS 1:125 000","20","62.5","-128.0"
"NTS 1:125 000","20","62.5","-129.0"
"NTS 1:125 000","20","48.0","-136.0"
"NTS 1:125 000","20","48.0","-137.0"
"NTS 1:125 000","20","48.5","-136.0"
"NTS 1:125 000","20","48.5","-137.0"
"NTS 1:125 000","20","48.0","-140.0"
"NTS 1:125 000","20","48.0","-141.0"
"NTS 1:125 000","20","48.5","-140.0"
"NTS 1:125 000","20","48.5","-141.0"
"NTS 1:125 000","20","48.0","-144.0"
"NTS 1:125 000","20","48.0","-145.0"
"NTS 1:125 000","20","48.5","-144.0"
"NTS 1:125 000","20","48.5","-145.0"
"NTS 1:125 000","20","48.0","-148.0"
"NTS 1:125 000","20","48.0","-149.0"
"NTS 1:125 000","20","48.5","-148.0"
"NTS 1:125 000","20","48.5","-149.0"
"NTS 1:125 000","20","50.0","-148.0"
"NTS 1:125 000","20","50.0","-149.0"
"NTS 1:125 000","20","50.5","-148.0"
"NTS 1:125 000","20","50.5","-149.0"
"NTS 1:125 000","20","50.0","-144.0"
"NTS 1:125 000","20","50.0","-145.0"
"NTS 1:125 000","20","50.5","-144.0"
"NTS 1:125 000","20","50.5","-145.0"
"NTS 1:125 000","20","50.0","-140.0"
"NTS 1:125 000","20","50.0","-141.0"
"NTS 1:125 000","20","50.5","-140.0"
"NTS 1:125 000","20","50.5","-141.0"
"NTS 1:125 000","20","50.0","-136.0"
"NTS 1:125 000","20","50.0","-137.0"
