"mapGridName","numBoundaryPoints","latitude","longitude"
"BCGS 1:10 000","20","48.55","-112.89999999999999"
"BCGS 1:10 000","20","48.5","-112.6"
"BCGS 1:10 000","20","48.5","-112.69999999999999"
"BCGS 1:10 000","20","48.55","-112.6"
"BCGS 1:10 000","20","48.55","-112.69999999999999"
"BCGS 1:10 000","20","48.5","-112.4"
"BCGS 1:10 000","20","48.5","-112.5"
"BCGS 1:10 000","20","48.55","-112.4"
"BCGS 1:10 000","20","48.55","-112.5"
"BCGS 1:10 000","20","48.5","-112.2"
"BCGS 1:10 000","20","48.5","-112.3"
"BCGS 1:10 000","20","48.55","-112.2"
"BCGS 1:10 000","20","48.55","-112.3"
"BCGS 1:10 000","20","48.5","-112.0"
"BCGS 1:10 000","20","48.5","-112.1"
"BCGS 1:10 000","20","48.55","-112.0"
"BCGS 1:10 000","20","48.55","-112.1"
"BCGS 1:10 000","20","48.6","-113.8"
"BCGS 1:10 000","20","48.6","-113.89999999999999"
"BCGS 1:10 000","20","48.65","-113.8"
"BCGS 1:10 000","20","48.65","-113.89999999999999"
"BCGS 1:10 000","20","48.6","-113.6"
"BCGS 1:10 000","20","48.6","-113.69999999999999"
"BCGS 1:10 000","20","48.65","-113.6"
"BCGS 1:10 000","20","48.65","-113.69999999999999"
"BCGS 1:10 000","20","48.6","-113.4"
"BCGS 1:10 000","20","48.6","-113.5"
"BCGS 1:10 000","20","48.65","-113.4"
"BCGS 1:10 000","20","48.65","-113.5"
"BCGS 1:10 000","20","48.6","-113.2"
"BCGS 1:10 000","20","48.6","-113.3"
"BCGS 1:10 000","20","48.65","-113.2"
"BCGS 1:10 000","20","48.65","-113.3"
"BCGS 1:10 000","20","48.6","-113.0"
"BCGS 1:10 000","20","48.6","-113.1"
"BCGS 1:10 000","20","48.65","-113.0"
"BCGS 1:10 000","20","48.65","-113.1"
"BCGS 1:10 000","20","48.6","-112.8"
"BCGS 1:10 000","20","48.6","-112.89999999999999"
"BCGS 1:10 000","20","48.65","-112.8"
"BCGS 1:10 000","20","48.65","-112.89999999999999"
"BCGS 1:10 000","20","48.6","-112.6"
"BCGS 1:10 000","20","48.6","-112.69999999999999"
"BCGS 1:10 000","20","48.65","-112.6"
"BCGS 1:10 000","20","48.65","-112.69999999999999"
"BCGS 1:10 000","20","48.6","-112.4"
"BCGS 1:10 000","20","48.6","-112.5"
"BCGS 1:10 000","20","48.65","-112.4"
"BCGS 1:10 000","20","48.65","-112.5"
"BCGS 1:10 000","20","48.6","-112.2"
"BCGS 1:10 000","20","48.6","-112.3"
"BCGS 1:10 000","20","48.65","-112.2"
"BCGS 1:10 000","20","48.65","-112.3"
"BCGS 1:10 000","20","48.6","-112.0"
"BCGS 1:10 000","20","48.6","-112.1"
"BCGS 1:10 000","20","48.65","-112.0"
"BCGS 1:10 000","20","48.65","-112.1"
"BCGS 1:10 000","20","48.7","-113.8"
"BCGS 1:10 000","20","48.7","-113.89999999999999"
"BCGS 1:10 000","20","48.75","-113.8"
"BCGS 1:10 000","20","48.75","-113.89999999999999"
"BCGS 1:10 000","20","48.7","-113.6"
"BCGS 1:10 000","20","48.7","-113.69999999999999"
"BCGS 1:10 000","20","48.75","-113.6"
"BCGS 1:10 000","20","48.75","-113.69999999999999"
"BCGS 1:10 000","20","48.7","-113.4"
"BCGS 1:10 000","20","48.7","-113.5"
"BCGS 1:10 000","20","48.75","-113.4"
"BCGS 1:10 000","20","48.75","-113.5"
"BCGS 1:10 000","20","48.7","-113.2"
"BCGS 1:10 000","20","48.7","-113.3"
"BCGS 1:10 000","20","48.75","-113.2"
"BCGS 1:10 000","20","48.75","-113.3"
"BCGS 1:10 000","20","48.7","-113.0"
"BCGS 1:10 000","20","48.7","-113.1"
"BCGS 1:10 000","20","48.75","-113.0"
"BCGS 1:10 000","20","48.75","-113.1"
"BCGS 1:10 000","20","48.7","-112.8"
"BCGS 1:10 000","20","48.7","-112.89999999999999"
"BCGS 1:10 000","20","48.75","-112.8"
"BCGS 1:10 000","20","48.75","-112.89999999999999"
"BCGS 1:10 000","20","48.7","-112.6"
"BCGS 1:10 000","20","48.7","-112.69999999999999"
"BCGS 1:10 000","20","48.75","-112.6"
"BCGS 1:10 000","20","48.75","-112.69999999999999"
"BCGS 1:10 000","20","48.7","-112.4"
"BCGS 1:10 000","20","48.7","-112.5"
"BCGS 1:10 000","20","48.75","-112.4"
"BCGS 1:10 000","20","48.75","-112.5"
"BCGS 1:10 000","20","48.7","-112.2"
"BCGS 1:10 000","20","48.7","-112.3"
"BCGS 1:10 000","20","48.75","-112.2"
"BCGS 1:10 000","20","48.75","-112.3"
"BCGS 1:10 000","20","48.7","-112.0"
"BCGS 1:10 000","20","48.7","-112.1"
"BCGS 1:10 000","20","48.75","-112.0"
"BCGS 1:10 000","20","48.75","-112.1"
"BCGS 1:10 000","20","48.8","-113.8"
"BCGS 1:10 000","20","48.8","-113.89999999999999"
"BCGS 1:10 000","20","48.849999999999994","-113.8"
"BCGS 1:10 000","20","48.849999999999994","-113.89999999999999"
"BCGS 1:10 000","20","48.8","-113.6"
"BCGS 1:10 000","20","48.8","-113.69999999999999"
"BCGS 1:10 000","20","48.849999999999994","-113.6"
"BCGS 1:10 000","20","48.849999999999994","-113.69999999999999"
"BCGS 1:10 000","20","48.8","-113.4"
"BCGS 1:10 000","20","48.8","-113.5"
"BCGS 1:10 000","20","48.849999999999994","-113.4"
"BCGS 1:10 000","20","48.849999999999994","-113.5"
"BCGS 1:10 000","20","48.8","-113.2"
"BCGS 1:10 000","20","48.8","-113.3"
"BCGS 1:10 000","20","48.849999999999994","-113.2"
"BCGS 1:10 000","20","48.849999999999994","-113.3"
"BCGS 1:10 000","20","48.8","-113.0"
"BCGS 1:10 000","20","48.8","-113.1"
"BCGS 1:10 000","20","48.849999999999994","-113.0"
"BCGS 1:10 000","20","48.849999999999994","-113.1"
"BCGS 1:10 000","20","48.8","-112.8"
"BCGS 1:10 000","20","48.8","-112.89999999999999"
"BCGS 1:10 000","20","48.849999999999994","-112.8"
"BCGS 1:10 000","20","48.849999999999994","-112.89999999999999"
"BCGS 1:10 000","20","48.8","-112.6"
"BCGS 1:10 000","20","48.8","-112.69999999999999"
"BCGS 1:10 000","20","48.849999999999994","-112.6"
"BCGS 1:10 000","20","48.849999999999994","-112.69999999999999"
"BCGS 1:10 000","20","48.8","-112.4"
"BCGS 1:10 000","20","48.8","-112.5"
"BCGS 1:10 000","20","48.849999999999994","-112.4"
"BCGS 1:10 000","20","48.849999999999994","-112.5"
"BCGS 1:10 000","20","48.8","-112.2"
"BCGS 1:10 000","20","48.8","-112.3"
"BCGS 1:10 000","20","48.849999999999994","-112.2"
"BCGS 1:10 000","20","48.849999999999994","-112.3"
"BCGS 1:10 000","20","48.8","-112.0"
"BCGS 1:10 000","20","48.8","-112.1"
"BCGS 1:10 000","20","48.849999999999994","-112.0"
"BCGS 1:10 000","20","48.849999999999994","-112.1"
"BCGS 1:10 000","20","48.9","-113.8"
"BCGS 1:10 000","20","48.9","-113.89999999999999"
"BCGS 1:10 000","20","48.949999999999996","-113.8"
"BCGS 1:10 000","20","48.949999999999996","-113.89999999999999"
"BCGS 1:10 000","20","48.9","-113.6"
"BCGS 1:10 000","20","48.9","-113.69999999999999"
"BCGS 1:10 000","20","48.949999999999996","-113.6"
"BCGS 1:10 000","20","48.949999999999996","-113.69999999999999"
"BCGS 1:10 000","20","48.9","-113.4"
"BCGS 1:10 000","20","48.9","-113.5"
"BCGS 1:10 000","20","48.949999999999996","-113.4"
"BCGS 1:10 000","20","48.949999999999996","-113.5"
"BCGS 1:10 000","20","48.9","-113.2"
"BCGS 1:10 000","20","48.9","-113.3"
"BCGS 1:10 000","20","48.949999999999996","-113.2"
"BCGS 1:10 000","20","48.949999999999996","-113.3"
"BCGS 1:10 000","20","48.9","-113.0"
"BCGS 1:10 000","20","48.9","-113.1"
"BCGS 1:10 000","20","48.949999999999996","-113.0"
"BCGS 1:10 000","20","48.949999999999996","-113.1"
"BCGS 1:10 000","20","48.9","-112.8"
"BCGS 1:10 000","20","48.9","-112.89999999999999"
"BCGS 1:10 000","20","48.949999999999996","-112.8"
"BCGS 1:10 000","20","48.949999999999996","-112.89999999999999"
"BCGS 1:10 000","20","48.9","-112.6"
"BCGS 1:10 000","20","48.9","-112.69999999999999"
"BCGS 1:10 000","20","48.949999999999996","-112.6"
"BCGS 1:10 000","20","48.949999999999996","-112.69999999999999"
"BCGS 1:10 000","20","48.9","-112.4"
"BCGS 1:10 000","20","48.9","-112.5"
"BCGS 1:10 000","20","48.949999999999996","-112.4"
"BCGS 1:10 000","20","48.949999999999996","-112.5"
"BCGS 1:10 000","20","48.9","-112.2"
"BCGS 1:10 000","20","48.9","-112.3"
"BCGS 1:10 000","20","48.949999999999996","-112.2"
"BCGS 1:10 000","20","48.949999999999996","-112.3"
"BCGS 1:10 000","20","48.9","-112.0"
"BCGS 1:10 000","20","48.9","-112.1"
"BCGS 1:10 000","20","48.949999999999996","-112.0"
"BCGS 1:10 000","20","48.949999999999996","-112.1"
"BCGS 1:10 000","20","48.0","-117.8"
"BCGS 1:10 000","20","48.0","-117.89999999999999"
"BCGS 1:10 000","20","48.05","-117.8"
"BCGS 1:10 000","20","48.05","-117.89999999999999"
"BCGS 1:10 000","20","48.0","-117.6"
"BCGS 1:10 000","20","48.0","-117.69999999999999"
"BCGS 1:10 000","20","48.05","-117.6"
"BCGS 1:10 000","20","48.05","-117.69999999999999"
"BCGS 1:10 000","20","48.0","-117.4"
"BCGS 1:10 000","20","48.0","-117.5"
"BCGS 1:10 000","20","48.05","-117.4"
"BCGS 1:10 000","20","48.05","-117.5"
"BCGS 1:10 000","20","48.0","-117.2"
"BCGS 1:10 000","20","48.0","-117.3"
"BCGS 1:10 000","20","48.05","-117.2"
"BCGS 1:10 000","20","48.05","-117.3"
"BCGS 1:10 000","20","48.0","-117.0"
"BCGS 1:10 000","20","48.0","-117.1"
"BCGS 1:10 000","20","48.05","-117.0"
"BCGS 1:10 000","20","48.05","-117.1"
"BCGS 1:10 000","20","48.0","-116.8"
"BCGS 1:10 000","20","48.0","-116.89999999999999"
"BCGS 1:10 000","20","48.05","-116.8"
"BCGS 1:10 000","20","48.05","-116.89999999999999"
"BCGS 1:10 000","20","48.0","-116.6"
"BCGS 1:10 000","20","48.0","-116.69999999999999"
"BCGS 1:10 000","20","48.05","-116.6"
"BCGS 1:10 000","20","48.05","-116.69999999999999"
"BCGS 1:10 000","20","48.0","-116.4"
"BCGS 1:10 000","20","48.0","-116.5"
"BCGS 1:10 000","20","48.05","-116.4"
"BCGS 1:10 000","20","48.05","-116.5"
"BCGS 1:10 000","20","48.0","-116.2"
"BCGS 1:10 000","20","48.0","-116.3"
"BCGS 1:10 000","20","48.05","-116.2"
"BCGS 1:10 000","20","48.05","-116.3"
"BCGS 1:10 000","20","48.0","-116.0"
"BCGS 1:10 000","20","48.0","-116.1"
"BCGS 1:10 000","20","48.05","-116.0"
"BCGS 1:10 000","20","48.05","-116.1"
"BCGS 1:10 000","20","48.1","-117.8"
"BCGS 1:10 000","20","48.1","-117.89999999999999"
"BCGS 1:10 000","20","48.15","-117.8"
"BCGS 1:10 000","20","48.15","-117.89999999999999"
"BCGS 1:10 000","20","48.1","-117.6"
"BCGS 1:10 000","20","48.1","-117.69999999999999"
"BCGS 1:10 000","20","48.15","-117.6"
"BCGS 1:10 000","20","48.15","-117.69999999999999"
"BCGS 1:10 000","20","48.1","-117.4"
"BCGS 1:10 000","20","48.1","-117.5"
"BCGS 1:10 000","20","48.15","-117.4"
"BCGS 1:10 000","20","48.15","-117.5"
"BCGS 1:10 000","20","48.1","-117.2"
"BCGS 1:10 000","20","48.1","-117.3"
"BCGS 1:10 000","20","48.15","-117.2"
"BCGS 1:10 000","20","48.15","-117.3"
"BCGS 1:10 000","20","48.1","-117.0"
"BCGS 1:10 000","20","48.1","-117.1"
"BCGS 1:10 000","20","48.15","-117.0"
"BCGS 1:10 000","20","48.15","-117.1"
"BCGS 1:10 000","20","48.1","-116.8"
"BCGS 1:10 000","20","48.1","-116.89999999999999"
"BCGS 1:10 000","20","48.15","-116.8"
"BCGS 1:10 000","20","48.15","-116.89999999999999"
"BCGS 1:10 000","20","48.1","-116.6"
"BCGS 1:10 000","20","48.1","-116.69999999999999"
"BCGS 1:10 000","20","48.15","-116.6"
"BCGS 1:10 000","20","48.15","-116.69999999999999"
"BCGS 1:10 000","20","48.1","-116.4"
"BCGS 1:10 000","20","48.1","-116.5"
"BCGS 1:10 000","20","48.15","-116.4"
"BCGS 1:10 000","20","48.15","-116.5"
"BCGS 1:10 000","20","48.1","-116.2"
"BCGS 1:10 000","20","48.1","-116.3"
"BCGS 1:10 000","20","48.15","-116.2"
"BCGS 1:10 000","20","48.15","-116.3"
"BCGS 1:10 000","20","48.1","-116.0"
"BCGS 1:10 000","20","48.1","-116.1"
"BCGS 1:10 000","20","48.15","-116.0"
"BCGS 1:10 000","20","48.15","-116.1"
"BCGS 1:10 000","20","48.2","-117.8"
"BCGS 1:10 000","20","48.2","-117.89999999999999"
"BCGS 1:10 000","20","48.25","-117.8"
"BCGS 1:10 000","20","48.25","-117.89999999999999"
"BCGS 1:10 000","20","48.2","-117.6"
"BCGS 1:10 000","20","48.2","-117.69999999999999"
"BCGS 1:10 000","20","48.25","-117.6"
"BCGS 1:10 000","20","48.25","-117.69999999999999"
"BCGS 1:10 000","20","48.2","-117.4"
"BCGS 1:10 000","20","48.2","-117.5"
"BCGS 1:10 000","20","48.25","-117.4"
"BCGS 1:10 000","20","48.25","-117.5"
"BCGS 1:10 000","20","48.2","-117.2"
"BCGS 1:10 000","20","48.2","-117.3"
"BCGS 1:10 000","20","48.25","-117.2"
"BCGS 1:10 000","20","48.25","-117.3"
"BCGS 1:10 000","20","48.2","-117.0"
"BCGS 1:10 000","20","48.2","-117.1"
"BCGS 1:10 000","20","48.25","-117.0"
"BCGS 1:10 000","20","48.25","-117.1"
"BCGS 1:10 000","20","48.2","-116.8"
"BCGS 1:10 000","20","48.2","-116.89999999999999"
"BCGS 1:10 000","20","48.25","-116.8"
"BCGS 1:10 000","20","48.25","-116.89999999999999"
"BCGS 1:10 000","20","48.2","-116.6"
"BCGS 1:10 000","20","48.2","-116.69999999999999"
"BCGS 1:10 000","20","48.25","-116.6"
"BCGS 1:10 000","20","48.25","-116.69999999999999"
"BCGS 1:10 000","20","48.2","-116.4"
"BCGS 1:10 000","20","48.2","-116.5"
"BCGS 1:10 000","20","48.25","-116.4"
"BCGS 1:10 000","20","48.25","-116.5"
"BCGS 1:10 000","20","48.2","-116.2"
"BCGS 1:10 000","20","48.2","-116.3"
"BCGS 1:10 000","20","48.25","-116.2"
"BCGS 1:10 000","20","48.25","-116.3"
"BCGS 1:10 000","20","48.2","-116.0"
"BCGS 1:10 000","20","48.2","-116.1"
"BCGS 1:10 000","20","48.25","-116.0"
"BCGS 1:10 000","20","48.25","-116.1"
"BCGS 1:10 000","20","48.3","-117.8"
"BCGS 1:10 000","20","48.3","-117.89999999999999"
"BCGS 1:10 000","20","48.349999999999994","-117.8"
"BCGS 1:10 000","20","48.349999999999994","-117.89999999999999"
"BCGS 1:10 000","20","48.3","-117.6"
"BCGS 1:10 000","20","48.3","-117.69999999999999"
"BCGS 1:10 000","20","48.349999999999994","-117.6"
"BCGS 1:10 000","20","48.349999999999994","-117.69999999999999"
"BCGS 1:10 000","20","48.3","-117.4"
"BCGS 1:10 000","20","48.3","-117.5"
"BCGS 1:10 000","20","48.349999999999994","-117.4"
"BCGS 1:10 000","20","48.349999999999994","-117.5"
"BCGS 1:10 000","20","48.3","-117.2"
"BCGS 1:10 000","20","48.3","-117.3"
"BCGS 1:10 000","20","48.349999999999994","-117.2"
"BCGS 1:10 000","20","48.349999999999994","-117.3"
"BCGS 1:10 000","20","48.3","-117.0"
"BCGS 1:10 000","20","48.3","-117.1"
"BCGS 1:10 000","20","48.349999999999994","-117.0"
"BCGS 1:10 000","20","48.349999999999994","-117.1"
"BCGS 1:10 000","20","48.3","-116.8"
"BCGS 1:10 000","20","48.3","-116.89999999999999"
"BCGS 1:10 000","20","48.349999999999994","-116.8"
"BCGS 1:10 000","20","48.349999999999994","-116.89999999999999"
"BCGS 1:10 000","20","48.3","-116.6"
"BCGS 1:10 000","20","48.3","-116.69999999999999"
"BCGS 1:10 000","20","48.349999999999994","-116.6"
